,c,h,l,o,s,t,v
0,45.520000457764,45.580001831055,44.529998779297,44.590000152588,ok,1546387200,4022076
1,44.369998931885,45.580001831055,44.279998779297,45.369998931885,ok,1546473600,4239695
2,44.919998168945,45.240001678467,44.689998626709,45.020000457764,ok,1546560000,4761486
3,45.159999847412,45.619998931885,44.689998626709,44.889999389648,ok,1546819200,3414418
4,45.299999237061,45.669998168945,44.830001831055,45.509998321533,ok,1546905600,3016981
5,45.200000762939,45.799999237061,45.150001525879,45.490001678467,ok,1546992000,4501093
6,45.770000457764,45.880001068115,45.220001220703,45.259998321533,ok,1547078400,3734407
7,45.689998626709,45.849998474121,45.349998474121,45.720001220703,ok,1547164800,2381811
8,45.930000305176,46.319999694824,45.419998168945,45.439998626709,ok,1547424000,3603160
9,46.400001525879,46.529998779297,45.840000152588,45.849998474121,ok,1547510400,4011852
10,46.810001373291,47.139999389648,46.560001373291,46.75,ok,1547596800,3544736
11,47.319999694824,47.380001068115,46.580001831055,46.599998474121,ok,1547683200,3449610
12,47.700000762939,47.830001831055,47.279998779297,47.560001373291,ok,1547769600,5387863
13,47.389999389648,48.049999237061,47.200000762939,47.590000152588,ok,1548115200,5943605
14,47.639999389648,47.959999084473,47.139999389648,47.75,ok,1548201600,2933114
15,47.330001831055,47.810001373291,47.290000915527,47.459999084473,ok,1548288000,2730104
16,47.569999694824,47.880001068115,47.419998168945,47.729999542236,ok,1548374400,2896403
17,47.349998474121,47.520000457764,47.020000457764,47.400001525879,ok,1548633600,3255761
18,47.110000610352,47.509998321533,47.040000915527,47.340000152588,ok,1548720000,2645694
19,47.380001068115,47.759998321533,46.959999084473,47.159999847412,ok,1548806400,4422069
20,47.700000762939,48.360000610352,47.0,47.069999694824,ok,1548892800,7986954
21,47.939998626709,48.590000152588,47.389999389648,47.799999237061,ok,1548979200,5461709
22,48.020000457764,48.159999847412,47.580001831055,48.159999847412,ok,1549238400,4140886
23,48.220001220703,48.279998779297,47.810001373291,47.970001220703,ok,1549324800,3358550
24,48.400001525879,48.560001373291,48.060001373291,48.150001525879,ok,1549411200,3702171
25,48.450000762939,48.560001373291,47.889999389648,48.099998474121,ok,1549497600,2789441
26,48.180000305176,48.400001525879,47.680000305176,48.200000762939,ok,1549584000,2641321
27,48.270000457764,48.360000610352,47.830001831055,48.310001373291,ok,1549843200,3303346
28,48.939998626709,49.069999694824,48.409999847412,48.490001678467,ok,1549929600,2554304
29,49.020000457764,49.349998474121,48.830001831055,49.060001373291,ok,1550016000,2104948
30,48.599998474121,48.930000305176,48.459999084473,48.630001068115,ok,1550102400,2429823
31,49.279998779297,49.380001068115,48.950000762939,48.979999542236,ok,1550188800,3380447
32,48.990001678467,49.189998626709,48.900001525879,48.930000305176,ok,1550534400,2902733
33,49.119998931885,49.220001220703,48.889999389648,49.0,ok,1550620800,2967690
34,48.900001525879,49.229999542236,48.700000762939,49.150001525879,ok,1550707200,3898820
35,48.75,49.060001373291,48.619998931885,49.020000457764,ok,1550793600,2923246
36,48.959999084473,49.290000915527,48.819999694824,48.959999084473,ok,1551052800,3081634
37,48.909999847412,49.279998779297,48.840000152588,48.880001068115,ok,1551139200,2347183
